date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-13 20:21:41,francisyawphoto,,0,0,0,"Can't live without Buffy the vampire slayer though, all time fave",,,,1228051637635342342,https://twitter.com/francisyawphoto/status/1228051637635342342
2020-02-13 20:21:26,DrPsyBuffy,,0,0,1,"This feels so much less valuable and important than it could’ve been",,,,1228051577740591104,https://twitter.com/DrPsyBuffy/status/1228051577740591104
2020-02-13 20:20:52,Ajepart1,,0,0,1,"@jurneesmollett ok but can Sarah Michelle Gellar play Dinah Drake, seeing you and Buffy kick ass would be everything. ",,@jurneesmollett,,1228051433817333768,https://twitter.com/Ajepart1/status/1228051433817333768
2020-02-13 20:20:46,ianxcarlos,LaniDianeRich,0,0,3,"Meredith is a delight and has really great Buffy takes!",,,,1228051410106880005,https://twitter.com/ianxcarlos/status/1228051410106880005
2020-02-13 20:19:54,BIGBARDl,abirmohammxd,1,0,0,"Said no one ever",,,,1228051190732247045,https://twitter.com/BIGBARDl/status/1228051190732247045
2020-02-13 20:19:52,minifanshow,,1,0,0,"Buffy http://Shrsl.com/2478d",,,,1228051180254879749,https://twitter.com/minifanshow/status/1228051180254879749
2020-02-13 20:19:15,OreoBuffy5,NewYorkStateAG,0,0,27,"Amen! I that's why I voted for you!",,,,1228051028479750147,https://twitter.com/OreoBuffy5/status/1228051028479750147
2020-02-13 20:18:27,GailSimone,GrrrlRomeo,1,0,1,"I have never seen Buffy but I guess I have to keep my eyes wide open for these deniers. It's so ridiculous!",,,,1228050825768919041,https://twitter.com/GailSimone/status/1228050825768919041
2020-02-13 20:18:05,LaniDianeRich,ianxcarlos,1,0,4,"OMG, how wild! I interviewed @MeredithGoldste, too! Not about Buffy, though. :) Someday I'll get her on #StillPretty....",,@MeredithGoldste,#StillPretty,1228050734320627712,https://twitter.com/LaniDianeRich/status/1228050734320627712
2020-02-13 20:17:42,TamaraAlexis,,0,0,0,"Was The Sad happy ? Seven dwarfs of alien Disney bosses cruel T free’z are extremists . Santa’s little hamburger helper , cannabal cannabis’s aliens reels kill . You know Juno , First Nations Buffy saint Merry laughter all the way to Ontario , California . Fake natives",,,,1228050636249366533,https://twitter.com/TamaraAlexis/status/1228050636249366533
2020-02-13 20:17:34,GrrrlRomeo,GailSimone,2,1,4,"Heterormativity strikes again I remember when there were Buffy fans who didn't realize Willow was with Tara until the end of Season 4. And people wonder why characters have to announce that they're queer ",,,,1228050601105248256,https://twitter.com/GrrrlRomeo/status/1228050601105248256
2020-02-13 20:17:00,UniCourtneeeyyy,Buffy_Ringer,1,0,0,"Blasphemy",,,,1228050459853807623,https://twitter.com/UniCourtneeeyyy/status/1228050459853807623
2020-02-13 20:16:30,BuffyAMS,FunkyAint,0,0,1,"Thank you, @samspadino !!!",,@samspadino,,1228050333231771648,https://twitter.com/BuffyAMS/status/1228050333231771648
2020-02-13 20:16:29,StephanieSermon,Buffy_Ringer,0,0,5,"Poor #Giles, makin’ it with the dracky-babes! ",,,#Giles,1228050329058578436,https://twitter.com/StephanieSermon/status/1228050329058578436
2020-02-13 20:16:23,avatarswift,,0,0,0,"in my defense i saw taylor wearing them and i thought willow’s overalls in the earlier seasons of buffy were cute so",,,,1228050306128384000,https://twitter.com/avatarswift/status/1228050306128384000
2020-02-13 20:14:10,Buffy619,biglionmane,0,0,0,"I went with Reggie if Best was on the list he'd get my vote if he stays healthy Best would've been a Lion for a long time.",,,,1228049745815506945,https://twitter.com/Buffy619/status/1228049745815506945
2020-02-13 20:14:05,BuffytVSSummers,RedhoodheroMU,0,0,1,"// Book Marking //",,,,1228049727628988421,https://twitter.com/BuffytVSSummers/status/1228049727628988421
2020-02-13 20:13:30,babecicada,lunaabass,0,0,0,"I can honestly say I don’t even know this time lol",,,,1228049580362584064,https://twitter.com/babecicada/status/1228049580362584064
2020-02-13 20:13:22,JoogFTR,stayfrea_,3,82,292,"My boy got Groot pack",,,,1228049546879496193,https://twitter.com/JoogFTR/status/1228049546879496193
2020-02-13 20:12:29,BuffytVSSummers,,0,0,0,"@VampireQueen_7 // Be back. My laptop over heats. Be a couple. Thanks, in advance.//",,@VampireQueen_7,,1228049324556333062,https://twitter.com/BuffytVSSummers/status/1228049324556333062
2020-02-13 20:12:04,BuffyTransue,Sweets_tweets__,1,0,2,"No I won’t do that bc Stella is worse than max max handle the meet and greet and so did Stella but when I walked away she followed",,,,1228049217127698435,https://twitter.com/BuffyTransue/status/1228049217127698435
2020-02-13 20:11:55,babecicada,lunaabass,1,0,0,"She already blocked me",,,,1228049182159560704,https://twitter.com/babecicada/status/1228049182159560704
2020-02-13 20:11:53,buffym04,48hours,0,0,3,"They better be reimbursing him for those 25 years",,,,1228049172214906881,https://twitter.com/buffym04/status/1228049172214906881
2020-02-13 20:11:41,JoogFTR,DevinOffWestern,0,0,1,"Nah deadass tho genius level",,,,1228049122411704320,https://twitter.com/JoogFTR/status/1228049122411704320
2020-02-13 20:11:38,blacksaltbae,kulanicool,0,0,0,"When you do some wild shit and then later you calmed down and you’re thinking to yourself “wowww I really ain’t have to do all that.”",,,,1228049109728231426,https://twitter.com/blacksaltbae/status/1228049109728231426
2020-02-13 20:11:34,BuffytVSSummers,,1,0,0,"@RedhoodheroMU Running too hot, sis. I'll let her cool.",,@RedhoodheroMU,,1228049094272278528,https://twitter.com/BuffytVSSummers/status/1228049094272278528
2020-02-13 20:10:52,lemonade1313,,0,0,0,"While Americans pine for 'Medicare for all,' Canadians look for US-style private insurance https://washex.am/31mBr5R How can the socialists defend this???",,,,1228048917444558851,https://twitter.com/lemonade1313/status/1228048917444558851
2020-02-13 20:10:36,cnaislyn,,0,0,2,"I love the 1977 Spike Version (Buffy the Vampire Slayer), so I got myself a Custom Funko done by the very talented Xander3 @x3custompop on Instagram Excellent job, I'm in love What do you think??? @JamesMarstersOf #btvs #spike",,@JamesMarstersOf,#btvs #spike,1228048848066617351,https://twitter.com/cnaislyn/status/1228048848066617351
2020-02-13 20:09:27,resonatealyssa,,0,0,0,"Also the only good thing the organization did as a whole was limiting what the players said publicly about the situation; they aren’t trained public speakers, they shouldn’t be expected to be able to answer every single question regarding ANYTHING to do with this.",,,,1228048560656015360,https://twitter.com/resonatealyssa/status/1228048560656015360
2020-02-13 20:08:36,cahulaan,,0,1,0,"6 very garlicky recipes to ward off exes, vampires and vampiric exes: Buffy deserved better. http://dlvr.it/RPzmNC #25thAmendmentNow #ImpeachTrump #TheResistance",,,#25thAmendmentNow #ImpeachTrump #TheResistance,1228048344909414400,https://twitter.com/cahulaan/status/1228048344909414400
2020-02-13 20:08:01,Lo_fiGuy,zoidberg95,1,0,1," If I were to be staked by someone then Buffy would be a good way to go.. Although Willow is probably more my type.",,,,1228048198154977281,https://twitter.com/Lo_fiGuy/status/1228048198154977281
2020-02-13 20:07:16,BuffytVSSummers,RedhoodheroMU,1,0,0,"That's about it, for me, too. *taking the crossbow, she put a few bolts in her pocket, and nocked it, loading one. *",,,,1228048012544561153,https://twitter.com/BuffytVSSummers/status/1228048012544561153
2020-02-13 20:07:15,prophecygirlHQ,,0,0,2,"Technically*, watching Buffy counts as work for me. *at least that's what I'm gonna tell my accountant. https://twitter.com/whedonesque/status/1227994828811702277",,,,1228048004843737088,https://twitter.com/prophecygirlHQ/status/1228048004843737088
2020-02-13 20:07:11,DirteeSprite,___Christivn,0,0,0,"Me too ",,,,1228047988293087232,https://twitter.com/DirteeSprite/status/1228047988293087232
2020-02-13 20:07:02,JoogFTR,,1,1,2,"Who onlyfans poppin? I got an idea",,,,1228047953283051521,https://twitter.com/JoogFTR/status/1228047953283051521
2020-02-13 20:06:10,BehindBlueIce,ladygaga,0,0,0,"Buffy the vampire slayer ... Series 6 episode 12 .. double meat palace ..",,,,1228047733774311424,https://twitter.com/BehindBlueIce/status/1228047733774311424
2020-02-13 20:06:02,buffym04,NaturelsLit,0,0,1,"Shook",,,,1228047700479754241,https://twitter.com/buffym04/status/1228047700479754241
2020-02-13 20:05:53,raypower1025fm,,0,1,1," Oh lucy @Olu_Buffy #ThursdayNightPlaylistWithEN @en_gabriel #RaypowerNigeria",,@Olu_Buffy @en_gabriel,#ThursdayNightPlaylistWithEN #RaypowerNigeria,1228047660835393536,https://twitter.com/raypower1025fm/status/1228047660835393536
2020-02-13 20:05:40,BuffytVSSummers,VampireQueen_7,1,0,0,"""Ohhkay…"" She made sure she had the talismans on, holy water in a pocket, and for this mission, the rosewood, silver tipped stakes. She didn't know quite / what / she was walking into.",,,,1228047606292635650,https://twitter.com/BuffytVSSummers/status/1228047606292635650
2020-02-13 20:05:30,LadyVelo,tattydevine,1,0,9,"I @beelzebuffy!!! The power of @tattydevine blessed me with her friendship + TALENT!!! 100% commission Buffy for your art projects!!! ",,@beelzebuffy @tattydevine,,1228047565029072898,https://twitter.com/LadyVelo/status/1228047565029072898
2020-02-13 20:05:28,Esummers112773,,0,0,1,"Hmm. 10 movies to know me: 1.buffy the vampire slayer 2.beetlejuice 3.a clockwork orange 4.nightmare on elm street 5.A walk to remember 6. Legally blonde 7. Ace Ventura 8.benji 9.dolphine tale 10.the little mermaid",,,,1228047557818974209,https://twitter.com/Esummers112773/status/1228047557818974209
2020-02-13 20:05:15,RedhoodheroMU,BuffytVSSummers,1,0,0,"I think the last time I went to church was to top up on holy water *she passed Buffy the crossbow and bolts, then fetched her big bottle of holy water*",,,,1228047502894665733,https://twitter.com/RedhoodheroMU/status/1228047502894665733
2020-02-13 20:04:34,GregBur48456171,,0,0,0,"@MikeBloomberg You won't win the election because you're a dick.",,@MikeBloomberg,,1228047330479202304,https://twitter.com/GregBur48456171/status/1228047330479202304
2020-02-13 20:04:30,iOverlord,,0,1,0,"In the words of George Michael, 'you gotta have faith' #Buffy rewatch gets to @elizadushku",,@elizadushku,#Buffy,1228047315774189569,https://twitter.com/iOverlord/status/1228047315774189569
2020-02-13 20:04:10,failcooper,mscarterbookgal,0,0,1,"Buffy the Vampire Slayer Breaking Bad The Real Housewives of NYC Tracey Takes On... Twin Peaks ",,,,1228047229958705153,https://twitter.com/failcooper/status/1228047229958705153
2020-02-13 20:04:07,Buffy619,tonydombrowski,0,0,0,"Plus the cap hit this year I never believed that the Lions were trading Stafford nope he isn't the problem either.",,,,1228047218881572865,https://twitter.com/Buffy619/status/1228047218881572865
2020-02-13 20:03:30,skxterDrew,WSJRealEstate,0,0,0,"No shit he doesn't pay taxes",,,,1228047064203853825,https://twitter.com/skxterDrew/status/1228047064203853825
2020-02-13 20:03:28,buffym04,uwleah,0,0,0,"May be.",,,,1228047053877460992,https://twitter.com/buffym04/status/1228047053877460992
2020-02-13 20:01:57,Dentify2,mngarts,0,0,0,"Nice fan art btw",,,,1228046671193530368,https://twitter.com/Dentify2/status/1228046671193530368
2020-02-13 20:01:38,babecicada,CharbabyClayton,0,1,6,"i like our lil sub genre of dubstep, whether people label the culture riddim or tear out or anything, it’s special to me cuz it didn’t originate from anywhere geographically. it’s 100% grassroots internet friends from all over the world, it was born 100% online",,,,1228046592608882688,https://twitter.com/babecicada/status/1228046592608882688
2020-02-13 20:01:36,Dentify2,mngarts,0,0,0,"Hi there I was wondering if you could draw my character don’t mind the background",,,,1228046585625501696,https://twitter.com/Dentify2/status/1228046585625501696
2020-02-13 20:00:30,destiny_analea,,0,0,2,"Y’all really do say the word “dissociating” so much and I just- like really? Really bitch you were dissociating? OKAY",,,,1228046309375873024,https://twitter.com/destiny_analea/status/1228046309375873024
2020-02-13 20:00:20,MsMusicKayla,OriginalFunko,0,0,0,"I have big Buffy love! #FunkoApp",,,#FunkoApp,1228046266308812800,https://twitter.com/MsMusicKayla/status/1228046266308812800
2020-02-13 20:00:05,trevorcarlee,,2,0,4,"I want to do a Buffy podcast... ",,,,1228046202320482304,https://twitter.com/trevorcarlee/status/1228046202320482304
2020-02-13 20:00:03,RobGivenchy_,,0,0,2,"There have been like 5 murders at this high school.....wheres the fbi lmaooo #buffy",,,#buffy,1228046193860759552,https://twitter.com/RobGivenchy_/status/1228046193860759552
2020-02-13 19:58:41,BuffytVSSummers,VampireQueen_7,1,0,0,"Looking out the window, she saw dark, dark and more dark. ""Not my fav place at the moment."" She muttered.",,,,1228045851513237505,https://twitter.com/BuffytVSSummers/status/1228045851513237505
2020-02-13 19:58:24,raeshawnii,,0,0,1,"About to binge watch Buffy the Vampire Slayery whilst I do my braids ",,,,1228045779924733953,https://twitter.com/raeshawnii/status/1228045779924733953
2020-02-13 19:58:07,moonlighteveryt,divinearichan,0,0,1,"Buffy",,,,1228045709540089856,https://twitter.com/moonlighteveryt/status/1228045709540089856
2020-02-13 19:57:38,Laura_the_chef,Buffy_Ringer,1,0,1,"Riley was a good rebound guy for Buffy. But he was never her true love/soulmate in my opinion that was either Faith or Willow. ",,,,1228045585652969472,https://twitter.com/Laura_the_chef/status/1228045585652969472
2020-02-13 19:57:19,BuffytVSSummers,RedhoodheroMU,1,0,0,"I'll buy that. It seems as good an explanation as any. *shakes her head*. We're not big church goers, in my family. I go for the Powers That Be, mostly.",,,,1228045508700143618,https://twitter.com/BuffytVSSummers/status/1228045508700143618
2020-02-13 19:56:11,gagasfakeblood,,0,0,0,"Buffy Summers from Buffy the Vampire Slayer she is strong, funny, sensitive &amp; not perfect &amp; that’s what I love about her ",,,,1228045222241800192,https://twitter.com/gagasfakeblood/status/1228045222241800192
2020-02-13 19:55:49,tammy_sparks,KaleoGriffith,0,0,0,"My pleasure, looking forward to listening to more of your books ",,,,1228045127928516608,https://twitter.com/tammy_sparks/status/1228045127928516608
2020-02-13 19:55:39,blacksaltbae,Avalldar,0,0,0,"8H this is funny because I do call myself that. Give. Me. That. .",,,,1228045088783241216,https://twitter.com/blacksaltbae/status/1228045088783241216
2020-02-13 19:55:33,BuffytVSSummers,InsaneSelf,1,0,2,"That's so cool!! And I'm happy that we all found each other. ",,,,1228045061163831296,https://twitter.com/BuffytVSSummers/status/1228045061163831296
2020-02-13 19:55:13,PlayboiBrodie,CalumMitchell16,0,0,0,"Heattt Bands up Bentley Brand new bih Buffy the body Butterfly doors All the Bs ik of lol",,,,1228044977881722882,https://twitter.com/PlayboiBrodie/status/1228044977881722882
2020-02-13 19:54:28,babecicada,YoDataSaid,0,0,0,"He would have never punched the seat if it was a guy in front of him",,,,1228044789267873793,https://twitter.com/babecicada/status/1228044789267873793
2020-02-13 19:53:44,OreoBuffy5,KellyO,1,4,13,"I'm sure Roger Stone also has a ""treasure trove of information"", which is why @realdonaldtrump is coming to his defense.",,@realDonaldTrump,,1228044605557374976,https://twitter.com/OreoBuffy5/status/1228044605557374976
2020-02-13 19:53:39,teamlockenden,NeonFlaree,0,0,0," This is tough! 1. Heavy Rain 2. Far Cry 3 3. Days Gone 4. The Last of Us 5. Buffy the Vampire Slayer 6. Sonic 3 7. Tomb Raider 2013",,,,1228044583583592453,https://twitter.com/teamlockenden/status/1228044583583592453
2020-02-13 19:53:09,blacksaltbae,iJaadee,0,0,0,"Been saying this. She said “oh lol y’all watch unattainable? Ha what’s that.”",,,,1228044459994177536,https://twitter.com/blacksaltbae/status/1228044459994177536
2020-02-13 19:53:01,TheTerrordactyl,rebekahisaacs,0,0,0,"I’ve read the first issue of Money Shot (& loved it) but haven’t read any of Reaver. So I’m very excited for both! I’m always happy to support you & your art (I still haven’t completed my Buffy Library Editions bc I’m don’t want to buy S11 without also helping you out, haha).",,,,1228044425445695490,https://twitter.com/TheTerrordactyl/status/1228044425445695490
2020-02-13 19:52:34,England_E,,0,0,0,"As much as Like u Buffy u got the wrong girl.",,,,1228044310148415491,https://twitter.com/England_E/status/1228044310148415491
2020-02-13 19:52:24,BuffytVSSummers,RedhoodheroMU,1,0,0,"Add holy water and some crosses. *shrugs* I'm not really religious, but for some reason, they work. *grins back*. I do love the way you think.",,,,1228044270340378626,https://twitter.com/BuffytVSSummers/status/1228044270340378626
2020-02-13 19:51:49,hsyee,,0,0,1,"Walking in this gray, rainy day is giving the #RollingStones’ #WildHorses extra poignancy. Almost as much feels as when it played over #Buffy &amp; Angel’s prom scene.",,,#RollingStones #WildHorses #Buffy,1228044122268762112,https://twitter.com/hsyee/status/1228044122268762112
2020-02-13 19:51:23,buffym04,MarioDBailey,0,0,1,"Fool me once shame on you, fool me twice shame on me",,,,1228044013585879040,https://twitter.com/buffym04/status/1228044013585879040
2020-02-13 19:51:15,OreoBuffy5,ddale8,0,0,4,"Yes, I remember Nixon & AG Mitchell. Mitchell ended up going to jail. @realDonaldTrump",,@realDonaldTrump,,1228043981541564416,https://twitter.com/OreoBuffy5/status/1228043981541564416
2020-02-13 19:50:59,buffym04,cfbquotes,3,1,17,"Uh oh",,,,1228043912423460865,https://twitter.com/buffym04/status/1228043912423460865
2020-02-13 19:50:16,buffym04,HardcoreHusky,2,0,1,"Wow. We better not beat them if he did takes the job. You see what happened last time we beat a Sark team.",,,,1228043734790504448,https://twitter.com/buffym04/status/1228043734790504448
2020-02-13 19:49:46,BuffytVSSummers,HarLeeJai,1,0,1,"I'm sorry. Sending you a big hug, and to your cousin. Much love. ",,,,1228043606008762368,https://twitter.com/BuffytVSSummers/status/1228043606008762368
2020-02-13 19:49:15,royalgiraffe,emanee_w,1,0,1,"If you bring some tonight I’ll try it",,,,1228043478812237824,https://twitter.com/royalgiraffe/status/1228043478812237824
2020-02-13 19:49:11,roughneck2nine,Buffy_Ringer,0,0,0,"Nah, watch him in Knight and Day. He’s only good for looking good while taking a bullet.",,,,1228043460768198656,https://twitter.com/roughneck2nine/status/1228043460768198656
2020-02-13 19:49:08,RobGivenchy_,,1,0,3,"Cordelia is such a bitch omfg #Buffy",,,#Buffy,1228043446365171724,https://twitter.com/RobGivenchy_/status/1228043446365171724
2020-02-13 19:48:58,enchantedlerrie,divinearichan,0,0,1,"Buffy ",,,,1228043407689486336,https://twitter.com/enchantedlerrie/status/1228043407689486336
2020-02-13 19:48:55,royalgiraffe,Darkside426,0,0,1,"Nice",,,,1228043391985950721,https://twitter.com/royalgiraffe/status/1228043391985950721
2020-02-13 19:48:32,BuffytVSSummers,INFPRebelSoul,1,0,3," Reb, you always make me smile, dear friend. Love ya!",,,,1228043298348163072,https://twitter.com/BuffytVSSummers/status/1228043298348163072
2020-02-13 19:48:20,buffym04,PPRPapaPig,0,0,0,"Ok Paul I’m mad. How did you not let me know the was in town?",,,,1228043244216315904,https://twitter.com/buffym04/status/1228043244216315904
2020-02-13 19:47:43,buffym04,HardcoreHusky,0,0,0,"Oh dear lol",,,,1228043092143394817,https://twitter.com/buffym04/status/1228043092143394817
2020-02-13 19:47:40,blacksaltbae,ChrisFYE_,0,0,1,"“Nah I be chillin” sets thirst trap. Now lemme go make one so I can follow you ",,,,1228043078830870529,https://twitter.com/blacksaltbae/status/1228043078830870529
2020-02-13 19:47:22,BuffyTransue,ItIsWhatItIs651,0,0,2,"It does help and thank you I appreciate it",,,,1228043002553282562,https://twitter.com/BuffyTransue/status/1228043002553282562
2020-02-13 19:47:18,buffym04,MarioDBailey,1,1,2,"Who we preaching at today?",,,,1228042985029263360,https://twitter.com/buffym04/status/1228042985029263360
2020-02-13 19:47:03,tvco,,0,4,5,"TONIGHT on TVCO 8PM- #Riverdale Recap with @RDriverdale 8PM- #TheMaskedSinger Watch Party with @SarahAtwood 8PM- #Buffy #TBT Watch Party with @JoleenLunzer 10PM- #StarTrek #Picard Breakdown with @BigBrother20Li1 Download TVCO http://onelink.to/tvco",,@RDriverdale @sarahatwood @joleenlunzer @BigBrother20Li1,#Riverdale #TheMaskedSinger #TheMaskedSinger #Buffy #TBT #StarTrek #Picard,1228042921494097921,https://twitter.com/tvco/status/1228042921494097921
2020-02-13 19:46:56,BuffyTransue,chad_fab,0,0,2,"Yes they have web cam and pictures chose a new one they go in tomorrow morning ... I’m very nervous but the meet and greet was great, & thank you ",,,,1228042894319194119,https://twitter.com/BuffyTransue/status/1228042894319194119
2020-02-13 19:46:46,buffym04,Christian_Jedi,0,0,0,"You sound hella dumb right now I hope you know that. Please tell me where you get your data on football players being thugs",,,,1228042850056556547,https://twitter.com/buffym04/status/1228042850056556547
2020-02-13 19:46:39,BuffytVSSummers,InsaneSelf,1,0,3,"I couldn't forget you - All of you lift me up. Love you, too!! Thanks for writing how I feel, sometimes.",,,,1228042821564796928,https://twitter.com/BuffytVSSummers/status/1228042821564796928
2020-02-13 19:46:35,buffy3089,a120mph,0,0,0,"$app $goddessbuffy paypal-pringlesj78@gmail.com",,,,1228042803781013505,https://twitter.com/buffy3089/status/1228042803781013505
2020-02-13 19:45:49,buffym04,_BeEnlightened_,0,0,2,"Who’s this person? They sound so damn stupid. Also what ever happened to innocent until proven guilty?",,,,1228042612575092741,https://twitter.com/buffym04/status/1228042612575092741
2020-02-13 19:45:23,RobGivenchy_,deadskulltweets,1,0,7,"Heres something to get you off your mind: Ive never watched Buffy before so @Mrs_ARockstar is on my ASS about it and we'll be discussing episodes.",,@Mrs_ARockstar,,1228042503875592192,https://twitter.com/RobGivenchy_/status/1228042503875592192
2020-02-13 19:45:08,BTVS1630,kahuna278,1,0,0,"Someone woke up on the completly trigged side of the bed this morning huh? How will you all handle four more years of Trump. It’s going to be fun to watch.",,,,1228042438851219456,https://twitter.com/BTVS1630/status/1228042438851219456
2020-02-13 19:44:49,Arednel,leerobson23,1,0,1,"Buffy, BSG, Gossip Girl, Firefly, Good Place",,,,1228042361873272832,https://twitter.com/Arednel/status/1228042361873272832
2020-02-13 19:44:46,INFPRebelSoul,BuffytVSSummers,1,0,3,"Why thank you So Much darling Buffy!! We love ya too! ",,,,1228042347776180232,https://twitter.com/INFPRebelSoul/status/1228042347776180232
2020-02-13 19:44:08,FlyBuffXeTwi,MickDpG,0,0,1,"Hein ?",,,,1228042190028517377,https://twitter.com/FlyBuffXeTwi/status/1228042190028517377
2020-02-13 19:43:49,blacksaltbae,preevergreen,0,0,21,"I’m a Leo rising with aqua sun moon. I eat God complex for breakfast and Scorpio in my chart as well.",,,,1228042109422374919,https://twitter.com/blacksaltbae/status/1228042109422374919
2020-02-13 19:42:21,JulieAMatthews,StarLord_1979,1,0,2,"I loved @JamesMarstersOf Spike in Buffy The Vampire Slayer. Still looks really Happy #ValentinesDay James #ValentinesDay2020",,@JamesMarstersOf,#ValentinesDay #ValentinesDay #ValentinesDay2020 #ValentinesDay2020,1228041738826080256,https://twitter.com/JulieAMatthews/status/1228041738826080256
2020-02-13 19:42:13,blacksaltbae,ChrisFYE_,0,0,1,"Y’all are always wildn let’s be real ",,,,1228041705716375552,https://twitter.com/blacksaltbae/status/1228041705716375552
2020-02-13 19:42:09,DirteeSprite,ImaDying_breed,0,0,0,"Welcome to philly!",,,,1228041692198076416,https://twitter.com/DirteeSprite/status/1228041692198076416
2020-02-13 19:42:08,trevorcarlee,soimwatching,0,0,2,"LISTEN! I need to be talking about Buffy every single day or I will burst!",,,,1228041686296645632,https://twitter.com/trevorcarlee/status/1228041686296645632
2020-02-13 19:41:53,BuffytVSSummers,RedhoodheroMU,1,0,0,"How did I know you were gonna say that? *She smiled, just a quick upward tilt of her lips.* Alright, sheriff. Saddle up.",,,,1228041624741203969,https://twitter.com/BuffytVSSummers/status/1228041624741203969
2020-02-13 19:41:13,IntrovertedJo,IntrovertedJo,0,0,0,"similar vibe is X-men Meets Buffy the Vampire Slayer",,,,1228041456042094593,https://twitter.com/IntrovertedJo/status/1228041456042094593
2020-02-13 19:41:13,buffy5252,MikeBloomberg,0,0,1,"#WeThePeople do not like you Mikey. #2A is your downfall, along with progressive socialist ideas. You wont win",,,#WeThePeople #2A,1228041453756207104,https://twitter.com/buffy5252/status/1228041453756207104
2020-02-13 19:41:11,flirtnflounce,,0,0,2,"are y'all on fucking crack? did u snort something? Valentine's is more than boyfriend/girlfriend love it celebrate love w friends too. idc who u r just tell yo friends (with a S) that u love them. pro homo bitch",,,,1228041446068019204,https://twitter.com/flirtnflounce/status/1228041446068019204
2020-02-13 19:40:53,BuffyCook,,0,0,3,"From @johohato tw .... Do you like our little gazebo thing ?? It's not really working ... #adamlambert #qal #therhapsodytour https://www.instagram.com/p/B8hOZSUhUrz/?igshid=dsj91y0qohxu",,,#adamlambert #qal #therhapsodytour,1228041370499198977,https://twitter.com/BuffyCook/status/1228041370499198977
2020-02-13 19:40:30,trevorcarlee,BlkGirlsDoStuff,2,0,4,"“I Robot … You Jane” is the name of the episode from season 1. Buffy: “Let’s face it! None of us are ever gonna have a happy relationship!” Xander: “We’re doomed!”",,,,1228041274835398657,https://twitter.com/trevorcarlee/status/1228041274835398657
2020-02-13 19:39:40,bae_lyn,,0,0,1,"the business school is so toxic",,,,1228041064990347266,https://twitter.com/bae_lyn/status/1228041064990347266
2020-02-13 19:39:09,scjessey,amymebberson,0,0,0,"In no particular order: 1. Buffy the Vampire Slayer S7:E6 ""Once More, With Feeling"" 2. Community S3:E10 ""Regional Holiday Music"" 3. Fringe S2:E20 ""Brown Betty"" 4. The Magicians S3:E9 ""All That Josh"" 5. The Flash S3:17 ""Duet"" ",,,,1228040934677458945,https://twitter.com/scjessey/status/1228040934677458945
2020-02-13 19:39:06,BuffytVSSummers,VampireQueen_7,1,0,0,"She slid in, keeping one hand within reach. This was pinging her radar, but the damn job ….Besides, she could prolly take a few out. Then would come retribution. She wasn't the oldest living slayer for nothing.",,,,1228040921297629188,https://twitter.com/BuffytVSSummers/status/1228040921297629188
2020-02-13 19:38:30,buffy5252,Acosta,0,0,0,"Breaking news- @CNN correspondent @Acosta claims pile of dog crap is his article",,@CNN @Acosta,,1228040770671849473,https://twitter.com/buffy5252/status/1228040770671849473
2020-02-13 19:37:38,BuffyCook,,0,0,0,"Some pics from last nyts #qal show in Brisbane ... #adamlambert #qal #therhapsodytour #brianmayforreal .... From @jihohato tw TY ... https://www.instagram.com/p/B8hOC1Hh_bv/?igshid=2o4jpinwj312",,@jihohato,#qal #adamlambert #qal #therhapsodytour #brianmayforreal,1228040551720783872,https://twitter.com/BuffyCook/status/1228040551720783872
2020-02-13 19:36:43,themadbrewery,TheSaintBrian,1,0,7,"5 shows to know me by: Red Dwarf Star Trek TNG Buffy the Vampire Slayer Spaced The Mighty Boosh ",,,,1228040324712407040,https://twitter.com/themadbrewery/status/1228040324712407040
2020-02-13 19:36:37,BTVS1630,Xbox,0,0,0,"That’s fire",,,,1228040296044195840,https://twitter.com/BTVS1630/status/1228040296044195840
2020-02-13 19:36:31,coreyseville,,0,0,0,"Started reading #Slayer today by @kierstenwhite which is set in the #Buffyverse. Upto Chapter 3 and already hooked. Love how it incorporates all elements of the Buffy world from the movie, TV series and even the comics. Just need Nina to stop bashing Buffy #BTVS #Buffy ",,@kierstenwhite,#Slayer #Buffyverse #BTVS #Buffy,1228040273600466944,https://twitter.com/coreyseville/status/1228040273600466944
2020-02-13 19:36:13,BuffyCook,,0,0,2,"Adam singing and dancing in the rain and yet still has that gorgeous smile on his face ... #adamlambert #qal #therhapsodytour ... From @jihohato twitter TY .... https://www.instagram.com/p/B8hN4gCBKjc/?igshid=1tz3dtn06mos3",,@jihohato,#adamlambert #qal #therhapsodytour,1228040196362559488,https://twitter.com/BuffyCook/status/1228040196362559488
2020-02-13 19:36:09,blacksaltbae,_youdontnomi_,0,0,0,"Right?! They were on sale for 20 bucks cost 80 originally. Ughhhh. ",,,,1228040180969459717,https://twitter.com/blacksaltbae/status/1228040180969459717
2020-02-13 19:35:42,BuffytVSSummers,,3,2,4,"#Galentines To @INFPRebelSoul @InsaneSelf @MythicalINFP @Starlaxoxo my inspiring poets and writing friends.",,@INFPRebelSoul @InsaneSelf @MythicalINFP @Starlaxoxo,#Galentines,1228040067979137024,https://twitter.com/BuffytVSSummers/status/1228040067979137024
